Player Id,Age,Nationality,Over All Draft,Last Name,First Name,Position,Team,GP,Goals,Assists,Points,PlusMinus,PIM,GWG,Status,Salary
8474611,27,CAN,50,Gaunce,Cameron,D,PIT,12,1,3,4,1,13,0,UFA,575000
8477512,22,CAN,21,Gauthier,Frederik,C,TOR,21,2,1,3,2,23,0,RFA,832500
8473989,28,CAN,172,Gazdic,Luke,LW,N.J,11,0,0,0,-2,12,0,UFA,700000
8475199,26,CAN,54,Gelinas,Eric,D,COL,27,0,1,1,-4,12,0,RFA,1650000
8470612,32,CAN,19,Getzlaf,Ryan,C,ANA,74,15,58,73,7,49,3,UFA,9250000
8470104,34,USA,129,Gilbert,Tom,D,L.A,18,1,4,5,-4,6,0,UFA,1400000
8467407,38,USA,82,Gionta,Brian,RW,BUF,82,15,20,35,-11,22,3,UFA,3250000
8472410,34,USA,,Gionta,Stephen,RW/C,NYI,26,1,5,6,9,2,0,UFA,575000
8470966,34,CAN,,Giordano,Mark,D,CGY,81,12,27,39,22,59,4,UFA,6750000
8471958,33,CAN,,Girardi,Dan,D,NYR,63,4,11,15,8,16,3,UFA,6000000
8476878,23,LVA,14,Girgensons,Zemgus,C/LW,BUF,75,7,9,16,-7,18,0,RFA,1150000
8473512,29,CAN,22,Giroux,Claude,C/RW,PHI,82,14,44,58,-15,38,3,UFA,9000000
8470854,34,CAN,265,Glass,Tanner,LW,NYR,11,1,1,2,0,17,0,UFA,1000000
8476822,28,USA,,Glendening,Luke,C/RW/LW,DET,74,3,11,14,-10,26,0,UFA,675000
8477958,22,RUS,27,Goldobin,Nikolay,RW/LW,S.J/VAN,14,3,0,3,0,0,1,RFA,925000
8471274,32,USA,61,Goligoski,Alex,D,ARI,82,6,30,36,-9,28,0,UFA,5375000
8474597,28,CAN,37,Goloubef,Cody,D,COL,33,0,5,5,-11,25,0,UFA,800000
8476624,24,CAN,,Goodrow,Barclay,RW/C,S.J,3,0,1,1,0,0,0,RFA,635000
8470159,34,CAN,17,Gordon,Boyd,C/RW,PHI,13,1,0,1,-5,2,0,UFA,950000
8470324,33,CAN,,Gorges,Josh,D,BUF,66,1,5,6,-3,50,0,UFA,3900000
8476906,24,USA,78,Gostisbehere,Shayne,D,PHI,76,7,32,39,-21,32,1,RFA,925000
8476826,26,CAN,,Gourde,Yanni,C,T.B,20,6,2,8,-1,8,1,UFA,575000
8473546,30,AUT,14,Grabner,Michael,RW,NYR,76,27,13,40,22,10,3,UFA,1650000
8475774,25,SWE,116,Granberg,Petter,D,NSH,10,0,0,0,0,10,0,RFA,575000
8476440,24,FIN,45,Granlund,Markus,C,VAN,69,19,13,32,-19,14,3,RFA,850000
8475798,25,FIN,9,Granlund,Mikael,C,MIN,81,26,43,69,23,12,4,RFA,3200000
8474683,27,CAN,119,Grant,Derek,C,BUF/NSH,46,0,4,4,-5,24,0,UFA,650000
8476344,24,CAN,191,Graovac,Tyler,C,MIN,52,7,2,9,7,10,2,RFA,600000
8475857,25,USA,148,Gravel,Kevin,D,L.A,49,1,6,7,3,6,0,RFA,667500
8471242,32,CAN,29,Green,Mike,D,DET,72,14,22,36,-20,40,2,UFA,6000000
8472382,35,USA,,Greene,Andy,D,N.J,66,4,9,13,-16,8,1,UFA,5000000
8470121,34,USA,44,Greene,Matt,D,L.A,26,1,1,2,3,19,0,UFA,2500000
8478421,21,CAN,39,Greer,A.J.,LW,COL,5,0,1,1,-2,4,0,RFA,725000
8476414,26,CAN,90,Grenier,Alex,RW,VAN,3,0,0,0,-1,0,0,UFA,600000
8476495,24,CAN,131,Griffith,Seth,C/RW,FLA/TOR,24,0,5,5,6,8,0,RFA,625000
8476888,23,RUS,12,Grigorenko,Mikhail,C,COL,75,10,13,23,-14,18,0,RFA,1300000
8476428,24,USA,33,Grimaldi,Rocco,C,COL,4,0,1,1,-3,2,0,RFA,925000
8471269,32,SWE,56,Grossmann,Nicklas,D,CGY,3,0,0,0,-4,2,0,,
8473468,29,CAN,68,Gryba,Eric,D,EDM,40,2,4,6,-5,65,2,UFA,950000
8476891,23,USA,85,Grzelcyk,Matt,D,BOS,2,0,0,0,0,2,0,RFA,792500
8475462,27,CZE,66,Gudas,Radko,D,PHI,67,6,17,23,8,93,0,UFA,4000000
8475790,25,CAN,3,Gudbranson,Erik,D,VAN,30,1,5,6,-14,18,1,RFA,3500000
8477404,23,USA,77,Guentzel,Jake,C/LW,PIT,40,16,17,33,7,10,0,RFA,667500
8478425,20,CAN,51,Guhle,Brendan,D,BUF,3,0,0,0,1,0,0,RFA,667500
8474125,31,SWE,194,Gunnarsson,Carl,D,STL,56,0,6,6,-5,4,0,UFA,2900000
8478495,20,RUS,12,Gurianov,Denis,RW,DAL,1,0,0,0,-1,0,0,,
8474176,29,SWE,168,Hagelin,Carl,LW,PIT,61,6,16,22,10,16,2,UFA,3667000
8477462,22,SWE,41,Hagg,Robert,D,PHI,1,0,0,0,0,0,0,RFA,925000
8468493,36,USA,13,Hainsey,Ron,D,CAR/PIT,72,4,13,17,-8,21,1,UFA,2500000
8474230,31,CAN,,Haley,Micheal,C,S.J,58,2,10,12,6,128,1,UFA,625000
8475791,26,CAN,1,Hall,Taylor,LW/C,N.J,72,20,33,53,-9,32,4,UFA,6000000
8469465,35,CAN,12,Hamhuis,Dan,D,DAL,79,1,15,16,-7,23,0,UFA,4500000
8476462,24,CAN,9,Hamilton,Dougie,D,CGY,81,13,37,50,12,64,5,UFA,5500000
8475878,25,CAN,129,Hamilton,Freddie,C,CGY,26,2,0,2,-3,8,1,RFA,575000
8474612,27,CAN,53,Hamonic,Travis,D,NYI,49,3,11,14,-21,60,0,UFA,4875000
8478396,20,USA,5,Hanifin,Noah,D,CAR,81,4,25,29,-19,26,1,RFA,925000
8477810,26,CAN,,Hanley,Joel,D,MTL,7,0,0,0,-3,4,0,RFA,600000
8478541,24,FIN,,Hannikainen,Markus,LW,CBJ,10,1,1,2,0,6,0,RFA,742500
8471498,31,DNK,287,Hansen,Jannik,RW,S.J/VAN,43,8,12,20,2,34,1,UFA,3000000
8471691,30,CZE,17,Hanzal,Martin,C,ARI/MIN,71,20,19,39,-17,53,2,UFA,3500000
8475597,28,USA,,Harper,Shane,RW,FLA,14,2,1,3,-1,18,0,UFA,650000
8477433,22,CAN,108,Harpur,Ben,D,OTT,6,0,0,0,-1,0,0,RFA,655000
8476449,24,CAN,54,Harrington,Scott,D,CBJ,22,1,2,3,3,10,0,RFA,632500
8477451,23,USA,30,Hartman,Ryan,LW/RW,CHI,76,19,12,31,13,70,4,RFA,832500
8468486,35,CAN,6,Hartnell,Scott,LW,CBJ,78,13,24,37,14,63,1,UFA,5000000
8477903,26,USA,,Hathaway,Garnet,RW,CGY,26,1,4,5,0,44,0,RFA,722500
8475287,26,FIN,182,Haula,Erik,C/LW,MIN,72,15,11,26,5,28,4,RFA,1050000
8477401,22,USA,74,Hayden,John,LW/RW/C,CHI,12,1,3,4,3,4,0,RFA,925000
8474625,28,USA,60,Hayes,Jimmy,RW,BOS,58,2,3,5,-3,29,1,UFA,2300000
8475763,25,USA,24,Hayes,Kevin,C/RW,NYR,76,17,32,49,10,18,4,RFA,2600000
8475167,27,SWE,2,Hedman,Victor,D,T.B,79,16,56,72,3,47,5,UFA,4250000
8475841,26,SWE,132,Heed,Tim,D,S.J,1,0,0,0,0,0,0,UFA,775000
8478046,22,CAN,116,Heinen,Danton,C,BOS,8,0,0,0,-3,2,0,RFA,767500
8475274,27,USA,114,Helgeson,Seth,D,N.J,9,1,0,1,2,15,0,UFA,600000
8471794,30,CAN,132,Helm,Darren,C,DET,50,8,9,17,-6,20,1,UFA,5000000
8469466,34,CZE,13,Hemsky,Ales,RW,DAL,15,4,3,7,-1,0,0,UFA,4000000
8468611,36,USA,131,Hendricks,Matt,LW/C,EDM,42,4,3,7,-3,29,1,UFA,1850000
8476511,24,CAN,,Henley,Samuel,C/RW,COL,1,1,0,1,1,2,0,RFA,590000
8474641,27,CAN,82,Henrique,Adam,C,N.J,82,20,20,40,-20,38,2,UFA,4500000
8476881,24,CZE,17,Hertl,Tomas,C/RW,S.J,49,10,12,22,-8,14,4,RFA,2800000
8474066,28,CAN,4,Hickey,Thomas,D,NYI,76,4,16,20,-1,35,2,UFA,2250000
8476994,23,USA,169,Hinostroza,Vinnie,LW/C,CHI,49,6,8,14,-1,17,2,RFA,667500
8471769,30,SWE,108,Hjalmarsson,Niklas,D,CHI,73,5,13,18,12,20,0,UFA,4100000
8477959,21,CAN,28,Ho-Sang,Joshua,RW/C,NYI,21,4,6,10,1,12,0,RFA,925000
8474884,28,CAN,130,Hoffman,Mike,LW/C,OTT,74,26,35,61,17,51,8,UFA,3800000
8474207,30,CAN,,Holden,Nick,D,NYR,80,11,23,34,13,35,2,UFA,1650000
8475180,26,CAN,15,Holland,Peter,C,ARI/TOR,48,5,7,12,-16,22,0,RFA,1300000
8473560,29,DEU,111,Holzer,Korbinian,D,ANA,32,2,5,7,0,23,0,UFA,700000
8477945,22,FIN,14,Honka,Julius,D,DAL,16,1,4,5,-4,4,1,RFA,925000
8471887,30,SWE,230,Hornqvist,Patric,RW,PIT,70,21,23,44,16,28,6,UFA,4750000
8477500,22,CAN,9,Horvat,Bo,C,VAN,81,20,32,52,-7,27,1,RFA,832500
8466148,38,SVK,12,Hossa,Marian,RW,CHI,73,26,19,45,7,8,7,UFA,4000000
8475769,25,CAN,25,Howden,Quinton,C/LW/C,WPG,5,0,0,0,1,0,0,RFA,650000
8475949,26,SVK,,Hrivik,Marek,LW/C/RW,NYR,16,0,2,2,-3,2,0,UFA,600000
8476456,24,CAN,3,Huberdeau,Jonathan,LW/C,FLA,31,10,16,26,-2,13,2,UFA,4000000
8470201,33,CZE,58,Hudler,Jiri,RW/LW,DAL,32,3,8,11,-3,4,1,UFA,2000000
8476948,23,CAN,122,Hudon,Charles,LW,MTL,3,0,2,2,1,2,0,RFA,575000
8476779,29,CAN,,Hunt,Brad,D,NSH/STL,12,1,5,6,-1,2,0,UFA,600000
8471436,32,USA,224,Hunwick,Matt,D,TOR,72,1,18,19,8,18,0,UFA,1200000
8477018,24,CAN,147,Hutton,Ben,D,VAN,71,5,14,19,-22,31,1,RFA,925000
8475786,25,CAN,123,Hyman,Zach,C/RW/LW,TOR,82,10,18,28,2,30,3,RFA,900000
8462042,40,CAN,11,Iginla,Jarome,RW,COL/L.A,80,14,13,27,-30,70,4,UFA,5000000
8475625,30,CAN,,Irwin,Matt,D,NSH,74,3,11,14,15,26,1,UFA,575000
8448208,45,CZE,5,Jagr,Jaromir,RW,FLA,82,16,30,46,2,56,2,UFA,4000000
8476873,23,CAN,21,Jankowski,Mark,C,CGY,1,0,0,0,0,0,0,RFA,925000
8475714,26,SWE,51,Jarnkrok,Calle,C,NSH,81,15,16,31,-1,25,1,UFA,1700000
8476436,24,CZE,41,Jaskin,Dmitrij,RW/LW,STL,51,1,10,11,5,18,0,RFA,1000000
8476432,24,CAN,37,Jenner,Boone,C/LW,CBJ,82,18,16,34,14,52,4,RFA,2900000
8475324,27,USA,150,Jensen,Nick,D,DET,49,4,9,13,-7,12,0,UFA,600000
8476482,24,DNK,29,Jensen,Nicklas,RW/LW,NYR,7,0,0,0,-2,0,0,RFA,600000
8475793,25,CAN,4,Johansen,Ryan,C/RW,NSH,82,14,47,61,1,60,3,RFA,6000000
8475149,27,SWE,24,Johansson,Marcus,LW/C/RW,WSH,82,24,34,58,25,10,5,UFA,4250000
8475730,25,USA,60,Johns,Stephen,D,DAL,61,4,6,10,-10,36,1,RFA,650000
8473446,29,USA,1,Johnson,Erik,D,COL,46,2,15,17,-6,9,1,UFA,6000000
8471677,30,USA,3,Johnson,Jack,D,CBJ,82,5,18,23,23,32,1,UFA,5000000
8474870,27,USA,,Johnson,Tyler,C,T.B,66,19,26,45,-5,28,3,RFA,4000000
8478963,25,CAN,,Johnston,Ryan,D,MTL,7,0,0,0,-3,4,0,RFA,692500
8469638,34,FIN,192,Jokinen,Jussi,LW/RW/C,FLA,69,11,17,28,-15,39,2,UFA,4000000
8476279,26,FIN,195,Jokipakka,Jyrki,D,CGY/OTT,41,1,5,6,-4,12,0,RFA,900000
8477881,27,CAN,,Jones,Connor,C/LW,NYI,4,0,0,0,1,2,0,RFA,575000
8477495,23,USA,4,Jones,Seth,D,CBJ,75,12,30,42,6,24,3,UFA,5400000
8477591,27,CAN,,Jooris,Josh,RW/C,ARI/NYR,54,4,8,12,-2,16,0,RFA,600000
8475185,26,SWE,20,Josefson,Jacob,C/LW,N.J,38,1,9,10,-1,16,1,RFA,1100000
8474600,27,CHE,38,Josi,Roman,D,NSH,72,12,37,49,7,18,1,UFA,4250000
8479370,19,CAN,10,Jost,Tyson,C/LW/RW,COL,6,1,0,1,-5,0,0,RFA,900000
8476430,25,SVK,35,Jurco,Tomas,LW/RW,CHI/DET,29,1,0,1,-12,4,0,RFA,950000
8475172,27,CAN,7,Kadri,Nazem,C,TOR,82,32,29,61,-7,95,6,UFA,5000000
8478566,26,RUS,,Kalinin,Sergey,C/RW,N.J,43,2,2,4,-14,15,0,RFA,800000
8477973,21,RUS,42,Kamenev,Vladislav,LW/C,NSH,2,0,0,0,-1,2,0,RFA,742500
8474000,29,USA,93,Kampfer,Steven,D,FLA/NYR,11,1,1,2,-2,6,0,UFA,625000
8475169,26,CAN,4,Kane,Evander,LW,BUF,70,28,15,43,-17,113,5,UFA,6000000
8474141,29,USA,1,Kane,Patrick,RW/C,CHI,82,34,55,89,11,32,5,UFA,13800000
8477953,21,FIN,22,Kapanen,Kasperi,RW,TOR,8,1,0,1,-2,0,0,RFA,925000
8480081,23,USA,,Kapla,Michael,D,N.J,5,0,0,0,-1,0,0,RFA,925000
8474578,27,SWE,15,Karlsson,Erik,D,OTT,77,17,54,71,10,28,5,UFA,7000000
8477922,27,SWE,,Karlsson,Melker,C/RW,S.J,67,11,11,22,7,22,1,RFA,1850000
8476448,24,SWE,53,Karlsson,William,C,CBJ,81,6,19,25,10,10,3,RFA,1000000
8478131,22,CZE,205,Kase,Ondrej,RW,ANA,53,5,10,15,-1,18,2,RFA,645000
8475178,26,CAN,13,Kassian,Zack,RW,EDM,79,7,17,24,4,101,0,RFA,1500000
8471996,36,CAN,,Kearns,Bracken,C,NYI,2,0,0,0,-1,2,0,UFA,800000
8470281,34,CAN,54,Keith,Duncan,D,CHI,80,6,47,53,22,16,2,UFA,6000000
8479343,19,USA,7,Keller,Clayton,C/LW,ARI,3,0,2,2,-3,0,0,RFA,900000
8467967,37,CAN,94,Kelly,Chris,C/LW,OTT,82,5,7,12,-17,23,2,UFA,900000
8477960,21,SWE,29,Kempe,Adrian,LW/C,L.A,25,2,4,6,-3,6,1,RFA,925000
8479482,27,CZE,,Kempny,Michal,D,CHI,50,2,6,8,1,22,0,,
8476866,23,USA,36,Kerdiles,Nicolas,LW,ANA,1,0,0,0,1,0,0,RFA,925000
8478528,25,USA,,Kero,Tanner,C/RW,CHI,47,6,10,16,15,8,0,RFA,667500
8470616,33,USA,23,Kesler,Ryan,C/RW,ANA,82,22,36,58,8,83,2,UFA,7875000
8473548,30,USA,5,Kessel,Phil,RW/C,PIT,82,23,47,70,3,20,4,UFA,9000000
8476915,23,CAN,63,Khaira,Jujhar,LW,EDM,10,1,0,1,1,2,1,RFA,832500
8473986,28,CAN,77,Killorn,Alex,LW/C,T.B,81,19,17,36,-9,66,4,UFA,4450000
8471693,30,CZE,19,Kindl,Jakub,D,FLA,39,0,4,4,-11,28,0,UFA,3000000
8474100,28,CAN,109,King,Dwight,LW/RW,L.A/MTL,80,9,7,16,-2,12,1,UFA,2100000
8476472,24,SWE,19,Klefbom,Oscar,D,EDM,82,12,26,38,7,6,3,UFA,3000000
8470630,33,CAN,37,Klein,Kevin,D,NYR,60,3,11,14,5,31,0,UFA,2750000
8475906,25,SWE,131,Klingberg,John,D,DAL,80,13,36,49,2,34,3,UFA,2750000
8476886,23,CAN,10,Koekkoek,Slater,D,T.B,29,0,4,4,-4,8,0,RFA,832500
8469459,34,FIN,6,Koivu,Mikko,C,MIN,80,18,40,58,27,34,4,UFA,5400000
8473463,30,FIN,180,Komarov,Leo,C/LW,TOR,82,14,18,32,6,31,1,UFA,2950000
8478439,20,CAN,24,Konecny,Travis,C/LW,PHI,70,11,17,28,-2,49,0,RFA,925000
8471685,30,SVN,11,Kopitar,Anze,C,L.A,76,12,40,52,-10,28,0,UFA,14000000
8471232,31,FIN,19,Korpikoski,Lauri,LW/RW,CBJ/DAL,69,8,12,20,5,10,0,UFA,1000000
8479290,24,FIN,,Kossila,Kalle,LW/C,ANA,1,0,0,0,0,0,0,RFA,925000
8475184,26,USA,19,Kreider,Chris,LW/C,NYR,75,28,25,53,6,58,4,UFA,5000000
8471276,31,CZE,63,Krejci,David,C,BOS,82,23,31,54,-12,26,3,UFA,7250000
8468509,36,SWE,29,Kronwall,Niklas,D,DET,57,2,11,13,-7,32,0,UFA,5500000
8476792,26,USA,,Krug,Torey,D,BOS,81,8,43,51,-10,37,1,UFA,5000000
8475323,27,SWE,149,Kruger,Marcus,C,CHI,70,5,12,17,7,34,0,UFA,3475000
8476453,24,RUS,58,Kucherov,Nikita,RW,T.B,74,40,45,85,13,38,7,RFA,4250000
8475832,25,DEU,110,Kuhnhackl,Tom,RW,PIT,57,4,12,16,8,18,0,RFA,590000
8476967,23,CAN,105,Kulak,Brett,D,CGY,21,0,3,3,-3,12,0,RFA,680000
8473579,31,RUS,44,Kulemin,Nikolay,LW/RW,NYI,72,12,11,23,3,18,4,UFA,4250000
8475179,27,RUS,14,Kulikov,Dmitry,D,BUF,47,2,3,5,-26,26,0,UFA,4500000
8470543,38,CAN,,Kunitz,Chris,LW,PIT,71,9,20,29,0,36,3,UFA,3550000
8476374,24,USA,133,Kuraly,Sean,C,BOS,8,0,1,1,-1,2,0,RFA,692500
8475744,25,RUS,26,Kuznetsov,Evgeny,C/LW,WSH,82,19,40,59,18,46,4,RFA,3400000
8478099,22,USA,171,Labanc,Kevin,RW,S.J,55,8,12,20,9,22,2,RFA,667500
8476425,24,USA,101,Labate,Joseph,C,VAN,13,0,0,0,-2,21,0,RFA,680000
8471217,32,CAN,4,Ladd,Andrew,LW,NYI,78,23,8,31,-14,45,4,UFA,8000000
8476983,25,USA,181,Ladue,Paul,D,L.A,22,0,8,8,-5,4,0,RFA,925000
8479339,19,FIN,2,Laine,Patrik,RW,WPG,73,36,28,64,7,26,5,RFA,925000
8475165,26,SWE,40,Lander,Anton,C/LW/RW,EDM,22,1,3,4,2,6,0,RFA,1050000
8476455,25,SWE,2,Landeskog,Gabriel,LW,COL,72,18,15,33,-25,62,2,UFA,5500000
8479250,25,USA,,Lappin,Nick,RW,N.J,43,4,3,7,-17,17,0,RFA,842500
8477946,21,USA,15,Larkin,Dylan,C/LW,DET,80,17,15,32,-28,37,1,RFA,925000
8474707,28,DNK,149,Larsen,Philip,D,VAN,26,1,5,6,-8,4,0,UFA,1025000
8476457,25,SWE,4,Larsson,Adam,D,EDM,79,4,15,19,21,55,0,UFA,3000000
8478491,20,SWE,27,Larsson,Jacob,D,ANA,4,0,0,0,-1,2,0,RFA,925000
8475728,25,SWE,56,Larsson,Johan,C/LW,BUF,36,6,5,11,-7,20,2,RFA,950000
8474873,27,USA,,Lashoff,Brian,D,DET,5,0,0,0,-3,0,0,RFA,650000
8476872,23,CAN,20,Laughton,Scott,C/LW,PHI,2,0,0,0,0,0,0,RFA,832500
8477508,22,CAN,17,Lazar,Curtis,C/RW,CGY/OTT,37,1,3,4,-8,4,0,RFA,832500
8475181,26,USA,16,Leddy,Nick,D,NYI,81,11,35,46,-3,12,1,UFA,4500000
8475314,27,USA,152,Lee,Anders,LW/C,NYI,81,34,18,52,9,56,6,UFA,3500000
8477476,22,FIN,55,Lehkonen,Artturi,LW,MTL,73,18,10,28,-1,8,3,RFA,667500
8474627,30,FIN,65,Lehtera,Jori,C,STL,64,7,15,22,-6,34,1,UFA,4400000
8476955,23,CAN,117,Leier,Taylor,LW,PHI,10,1,1,2,-1,4,0,RFA,768150
8476410,24,CAN,86,Leivo,Josh,LW,TOR,13,2,8,10,2,4,0,RFA,575000
8478004,22,CAN,73,Lernout,Brett,D,MTL,2,0,0,0,-1,0,0,RFA,660000
8471724,30,CAN,62,Letang,Kris,D,PIT,41,5,29,34,2,32,2,UFA,7250000
8473914,32,CAN,,Letestu,Mark,C/RW,EDM,78,16,19,35,-2,17,6,UFA,1800000
8473453,30,USA,17,Lewis,Trevor,C/RW/LW,L.A,82,12,12,24,-6,30,3,UFA,2000000
8475436,28,CAN,,Liambas,Mike,LW,NSH,1,0,0,0,-1,0,0,UFA,575000
8468639,37,USA,159,Liles,John-Michael,D,BOS,36,0,5,5,1,4,0,UFA,2000000
8475715,26,SWE,57,Lindberg,Oscar,C,NYR,65,8,12,20,2,32,1,RFA,700000
8476989,24,FIN,176,Lindbohm,Petteri,D,STL,7,0,0,0,-4,4,0,RFA,645000
8476902,23,FIN,74,Lindell,Esa,D,DAL,73,6,12,18,8,22,2,RFA,802500
8478073,23,SWE,144,Lindholm,Anton,D,COL,12,0,0,0,-8,2,0,RFA,667500
8477496,23,SWE,5,Lindholm,Elias,C/RW,CAR,72,11,34,45,-2,16,0,RFA,2500000
8476854,23,SWE,6,Lindholm,Hampus,D,ANA,66,6,14,20,13,36,2,UFA,3000000
8473412,30,CAN,12,Little,Bryan,C/RW,WPG,59,21,26,47,-7,18,3,UFA,5000000
8478371,27,CAN,,Lorito,Matt,LW/RW,DET,2,0,1,1,0,0,0,,
8473933,33,USA,,Lovejoy,Ben,D,N.J,82,1,6,7,-7,39,1,UFA,2500000
8476392,24,USA,67,Lowry,Adam,C/LW,WPG,82,15,14,29,1,52,1,RFA,1000000
8473473,29,CAN,50,Lucic,Milan,LW,EDM,82,23,27,50,-3,50,3,UFA,8000000
8479648,25,RUS,,Lyubimov,Roman,LW,PHI,47,4,2,6,-2,8,1,,
8476874,23,FIN,22,Maatta,Olli,D,PIT,55,1,6,7,17,12,0,UFA,4083300
8470667,32,CAN,74,MacArthur,Clarke,LW,OTT,4,0,0,0,-1,0,0,UFA,4500000
8473584,31,CAN,160,MacDonald,Andrew,D,PHI,73,2,16,18,-5,26,0,UFA,4750000
8468001,36,CAN,128,MacKenzie,Derek,C/LW,FLA,82,6,10,16,-7,50,1,UFA,1300000
8477492,22,CAN,1,MacKinnon,Nathan,C/RW,COL,82,16,37,53,-14,16,4,UFA,5000000
8478843,20,CHE,102,Malgin,Denis,C,FLA,47,6,4,10,-5,8,1,RFA,640000
8471215,31,RUS,2,Malkin,Evgeni,C/RW,PIT,62,33,39,72,18,77,6,UFA,9500000
8477391,22,USA,159,Malone,Sean,C,BUF,1,0,0,0,0,0,0,RFA,925000
8475430,27,CAN,,Manning,Brandon,D,PHI,65,3,9,12,-12,83,1,UFA,950000
8476312,26,CAN,160,Manson,Josh,D,ANA,82,5,12,17,14,82,1,RFA,825000
8477511,23,CAN,20,Mantha,Anthony,RW,DET,60,17,19,36,10,53,3,RFA,832500
8473419,29,CAN,71,Marchand,Brad,LW/C,BOS,80,39,46,85,18,81,8,UFA,5000000
8476289,25,RUS,205,Marchenko,Alexey,D,DET/TOR,41,1,7,8,7,12,0,RFA,1300000
8476539,27,CAN,,Marchessault,Jonathan,C,FLA,75,30,21,51,-21,38,6,UFA,750000
8475716,25,SVK,46,Marincin,Martin,D,TOR,25,1,6,7,3,16,0,RFA,1200000
8467496,39,RUS,162,Markov,Andrei,D,MTL,62,6,30,36,18,16,1,UFA,4250000
8466139,38,CAN,2,Marleau,Patrick,LW/C,S.J,82,27,19,46,4,28,6,UFA,6500000
8478483,20,CAN,4,Marner,Mitchell,C/RW,TOR,77,19,42,61,0,38,5,RFA,925000
8474034,29,USA,161,Maroon,Patrick,LW,EDM,81,27,15,42,13,95,5,UFA,2000000
8474709,28,CAN,148,Martin,Matt,LW/RW,TOR,82,5,4,9,0,123,0,UFA,3500000
8468542,36,USA,62,Martin,Paul,D,S.J,81,4,22,26,10,20,1,UFA,5000000
8474166,30,USA,95,Martinez,Alec,D,L.A,82,9,30,39,-17,24,3,UFA,3900000
8476921,25,CAN,58,Martinook,Jordan,LW/C,ARI,77,11,14,25,-8,40,2,RFA,625000
8478561,27,NOR,,Martinsen,Andreas,LW/C,COL/MTL,64,3,4,7,-14,32,0,UFA,640000
8476875,23,CAN,23,Matheson,Michael,D,FLA,81,7,10,17,-5,36,0,RFA,925000
8479318,20,USA,1,Matthews,Auston,C,TOR,82,40,29,69,2,14,8,RFA,925000
8473574,29,CAN,47,Matthias,Shawn,LW/C,WPG,45,8,4,12,0,13,1,UFA,2125000
8476429,25,USA,34,Mayfield,Scott,D,NYI,25,2,7,9,-1,35,0,RFA,575000
8473571,29,USA,63,McBain,Jamie,D,ARI,3,0,0,0,-1,0,0,UFA,650000
8476931,24,USA,44,McCabe,Jake,D,BUF,76,3,17,20,-7,26,1,RFA,1250000
8477955,21,CAN,24,McCann,Jared,C,FLA,29,1,6,7,-1,4,0,RFA,925000
8477446,22,USA,25,McCarron,Michael,RW/C,MTL,31,1,4,5,-4,41,0,RFA,832500
8469508,34,CAN,57,McClement,Jay,C,CAR,65,5,3,8,-8,18,1,UFA,1100000
8476323,25,USA,171,McCormick,Max,RW/LW/C,OTT,7,0,0,0,-3,0,0,UFA,650000
8477452,22,USA,31,McCoshen,Ian,D,FLA,3,0,1,1,0,0,0,RFA,925000
8478402,20,CAN,1,McDavid,Connor,C,EDM,82,30,70,100,27,26,6,RFA,925000
8474151,28,USA,12,McDonagh,Ryan,D,NYR,77,6,36,42,20,37,1,UFA,5000000
8470644,33,USA,51,McDonald,Colin,RW/C,PHI,3,1,0,1,1,0,0,UFA,625000
8477091,23,CAN,,McEneny,Evan,D,VAN,1,0,0,0,-1,0,0,RFA,575000
8476934,23,CAN,47,McGinn,Brock,LW,CAR,57,7,9,16,-11,6,1,RFA,800000
8473465,29,CAN,36,McGinn,Jamie,LW/RW,ARI,72,9,8,17,-23,23,2,UFA,3000000
8475795,25,CAN,10,McIlrath,Dylan,D,FLA/NYR,6,1,0,1,-2,14,0,UFA,800000
8475735,25,CAN,62,McKegg,Greg,C,FLA/T.B,46,3,4,7,-3,22,0,UFA,700000
8475310,26,CAN,159,McKenzie,Curtis,LW,DAL,53,6,10,16,5,72,3,UFA,700000
8471657,33,CAN,,McLeod,Cody,LW/RW,COL/NSH,59,5,1,6,-3,145,0,UFA,1250000
8475188,26,CAN,66,McNabb,Brayden,D,L.A,49,2,2,4,1,54,0,UFA,1600000
8476471,24,CAN,18,McNeill,Mark,C/RW,DAL,1,0,0,0,-1,0,0,RFA,600000
8471717,31,CAN,55,Mcquaid,Adam,D,BOS,77,2,8,10,4,71,1,UFA,3000000
8475263,27,USA,138,Megan,Wade,C,STL,3,1,0,1,1,0,0,,
8477034,25,USA,210,Megna,Jaycob,D,ANA,1,0,0,0,1,0,0,RFA,925000
8477126,27,USA,,Megna,Jayson,C,VAN,58,4,4,8,-4,6,0,UFA,600000
8478414,21,CHE,9,Meier,Timo,RW,S.J,34,3,3,6,1,10,1,RFA,925000
8475815,26,CAN,87,Melchiori,Julian,D,WPG,18,0,2,2,0,8,0,RFA,600000
8475750,25,USA,38,Merrill,Jon,D,N.J,51,1,5,6,-9,24,0,RFA,1000000
8470760,32,CAN,168,Methot,Marc,D,OTT,68,0,12,12,13,24,0,UFA,4900000
8470599,33,CZE,6,Michalek,Milan,LW/RW,TOR,5,1,1,2,-2,2,0,UFA,4000000
8469760,35,CZE,,Michalek,Zbynek,D,ARI,3,0,0,0,1,0,0,UFA,3200000
8477947,21,USA,16,Milano,Sonny,LW,CBJ,4,0,0,0,-3,0,0,RFA,925000
